The difference between 8 times the age of Molly 9 years ago and 3 times that of Willie's age 20 years hence will be -105,8
The product of 13 times Linda's age 8 years ago and 19 times that of Clarence's age 8 years in the past was 26676,13
36 times the age of Kathleen 4 years ago was 21 times the age of Carol now,36
The product of 5 times the age of Deborah 39 years from now and 8 times Michael 39 years from now will be 127200,5
The difference between 12 times the age of Loretta now and 10 times Kristen 22 years from now will be -434,12
The ratio between the age of Catherine now and that of Alicia 24 years from now will be 12 : 31,31
The sum of 19 times Alvin's age 15 years from now and 19 times that of Natalie 3 years in the past was 855,19
The product of 17 times Donna's age now and 16 times that of Lois's age now is 93568,17
The ratio between Katherine's age 47 years from now and the age of Gary now is 69 : 17,17
The sum of 15 times the age of Katherine 9 years in the past and 16 times that of Julie's age 32 years from now will be 1273,15
4 times Walter's age 5 years from now will be 2 times that of Harrison 1 years ago,4
The ratio between Candace's age 2 years in the past and Norbert's age 17 years from now will be 19 : 22,22
244 times Karri's age 7 years ago was 24 times the age of Sharon 31 years hence,244
The product of 13 times the age of James 2 years in the past and that of Lillian now is 1092,13
The product of 17 times the age of Ginger 9 years from now and 8 times that of Joan 5 years in the past was 110432,17
The product of 17 times Serita's age 5 years in the past and 14 times Phyllis's age at present is 149940,17
The product of 14 times Dale's age 3 years from now and 7 times Donald's age 15 years ago was 21168,14
The ratio between the age of Stacey 5 years ago and that of America's age at present is 75 by 78,78
The ratio between Rosa's age 4 years ago and the age of Elease now is 6 by 27,27
The difference between 4 times the age of Julia now and 3 times that of Walter's age 32 years in the past was 130,4
The difference between 12 times the age of Frances 16 years from now and 19 times Lisa's age 4 years ago was 91,12
The product of 9 times the age of Jean 9 years ago and 11 times that of Phyllis 21 years from now will be 126324,9
The sum of 18 times Stephen's age 2 years ago and 19 times that of Maria's age 35 years hence will be 1442,18
The product of 9 times Cecilia's age now and 13 times Mary's age now is 63063,9
The difference between 14 times Pam's age 15 years ago and 17 times that of Ronald 15 years ago was 86,14
108 times the age of Johnnie at present is 111 times that of Carrie at present,108
The product of 8 times Sylvia's age at present and 5 times Billy 7 years in the past was 6080,8
The sum of 16 times Melissa's age 4 years in the past and 2 times the age of Rosalie 8 years from now will be 346,16
The ratio between Gerald's age at present and Bertha's age 48 years from now will be 45 by 174,174
The ratio between the age of Mark at present and Sheldon's age 18 years from now will be 64 : 68,68
The ratio between Tynisha's age 3 years in the past and Margaret's age at present is 9 by 15,15
The difference between 4 times Bill's age 4 years ago and 5 times that of Lori 46 years hence will be -378,4
The product of 4 times Ernest's age 5 years hence and 3 times that of Damon's age 5 years ago was 9576,4
The ratio between the age of Nathan at present and that of Denise 2 years ago was 4 : 3,3
The sum of 19 times Tynisha's age 12 years hence and 12 times that of Margaret's age now is 402,19
Gina's age 10 years hence will be 3 times Joe's age 10 years hence,10
The product of 6 times the age of Alanna 2 years from now and 15 times the age of Amy 16 years in the past was 59400,6
The sum of 19 times the age of Albert 39 years from now and 13 times the age of Patricia 8 years in the past was 1563,19
The product of 14 times the age of Randy now and 4 times that of Heriberto 22 years in the past was 28336,14
12 times Howard's age 20 years from now will be 128 times the age of Peter at present,12
The product of 12 times the age of Sandra 2 years ago and 17 times that of Roger at present is 11628,12
The ratio between Judy's age 34 years in the past and that of Jason's age at present is 4 : 45,45
The sum of 8 times Carrie's age 36 years hence and 18 times Beatrice at present is 572,8
The product of 12 times Dale's age now and 11 times that of Jean 39 years hence will be 21648,12
The product of 4 times Carol's age 28 years hence and 14 times that of Felipe now is 27832,4
The sum of 13 times the age of Scott now and 18 times the age of Tessa now is 441,13
9 times the age of Jonathan 14 years ago was 12 times Otis 14 years in the past,9
The sum of 16 times the age of Farrah 49 years from now and 12 times Robert 49 years hence will be 2488,16
24 times Thelma's age 8 years ago was the age of David 37 years hence,24
The difference between 10 times the age of Nellie 2 years ago and 18 times that of Devora's age 2 years ago was -278,10
The ratio between the age of Deandrea 15 years hence and Samuel at present is 50 by 12,12
The difference between 8 times Susan's age at present and the age of Kyle now is 261,8
The sum of 17 times the age of Abby 10 years ago and 11 times the age of Vanessa 42 years hence will be 699,17
7 times Jose's age 22 years from now will be 13 times that of Steven's age 8 years ago,7
The product of 14 times the age of Diane now and 3 times that of Charles's age 45 years from now will be 90720,14
The sum of 6 times the age of Scott now and 13 times the age of Martina 4 years hence will be 270,6
4 times Guadalupe's age 40 years from now will be 86 times that of Carla 7 years ago,4
The difference between 17 times the age of Johnny 4 years ago and 3 times Tiffany's age at present is 84,17
The difference between 17 times Tony's age now and 5 times Andrea 9 years ago was 519,17
The product of 4 times Karen's age 49 years from now and 15 times Vickie's age 4 years in the past was 155040,4
The product of Marguerite's age 4 years ago and 19 times Judy's age 32 years hence will be 2508,1
3 times the age of Charlie 29 years from now will be 216 times Robin's age 6 years ago,3
The difference between 14 times Cleo's age 23 years hence and 3 times James at present is 894,14
25 times Barbara's age 4 years ago was 6 times the age of Angelica at present,25
The difference between 6 times the age of Ines 19 years hence and 12 times that of Jenice 19 years from now will be -336,6
6 times the age of Rosalia 7 years hence will be 9 times the age of Calvin at present,6
The difference between 13 times Colleen's age 32 years hence and 3 times Gay at present is 735,13
The ratio between Mike's age 49 years from now and Vivian 49 years hence will be 120 by 93,93
The ratio between Aleta's age at present and the age of Justin 37 years from now will be 40 : 83,83
The product of 2 times the age of Cindy 24 years hence and 19 times that of Richard 7 years ago was 80142,2
16 times the age of Duane 18 years in the past was 12 times that of Roger's age 18 years in the past,16
The sum of 8 times the age of Catherine at present and 4 times that of Alicia's age 15 years in the past was 284,8
The ratio between the age of Monique 38 years from now and that of Tyrone's age 38 years hence will be 201 by 231,231
The product of 17 times Richard's age 19 years hence and 19 times the age of John at present is 65892,17
The ratio between the age of Adam 2 years ago and the age of Jennifer at present is 1 by 1,1
The product of 7 times the age of Wanda 3 years in the past and 16 times the age of Daniel now is 14560,7
4 times the age of Raymond 19 years hence will be 64 times Terrance's age 23 years ago,4
The difference between 13 times the age of Carl at present and 10 times Paul's age at present is -80,13
The product of 9 times Leah's age 17 years hence and 15 times that of Roberto at present is 15930,9
The sum of 5 times Deidra's age 2 years ago and 14 times Christopher's age at present is 267,5
The product of 5 times Brian's age 16 years from now and 15 times that of Florence's age 16 years from now will be 119625,5
The ratio between George's age at present and that of Patrick 36 years from now will be 28 by 128,128
The sum of 12 times Roxanne's age now and 6 times Opal's age 11 years hence will be 816,12
The difference between 6 times Lillian's age 5 years ago and 12 times the age of Ivy at present is -582,6
The difference between 16 times the age of Milton 23 years from now and 19 times that of Kelly 23 years from now will be -202,16
The ratio between Joseph's age 13 years in the past and David's age 13 years in the past was 104 by 60,60
The product of 9 times William's age 22 years ago and 17 times the age of Janis 22 years ago was 6120,9
The difference between 14 times the age of Dorothy 1 years hence and 2 times that of Debra's age 13 years in the past was 194,14
The ratio between the age of Richard at present and that of Donald now is 21 : 78,78
236 times Janice's age 49 years from now will be 308 times that of Kenneth's age 49 years hence,236
The product of 9 times Ethel's age 20 years in the past and 8 times that of Willodean's age 9 years hence will be 14040,9
The difference between 18 times William's age now and 5 times that of Lillie's age 27 years in the past was 674,18
The difference between 3 times the age of Kaley 7 years ago and 6 times the age of Hien at present is 36,3
The product of 7 times Richard's age now and 3 times that of James's age 27 years hence will be 24633,7
The product of 10 times the age of James at present and 9 times Nicole 44 years hence will be 54000,10
The difference between 8 times the age of Gloria 48 years hence and 13 times William's age 15 years ago was 304,8
The difference between 16 times the age of Mary 3 years ago and 19 times Ronnie 25 years from now will be -234,16
76 times Sharon's age at present is 168 times the age of Gabriela at present,76
The ratio between the age of Frank 11 years hence and David at present is 9 by 6,6
The difference between 17 times the age of Valerie 1 years ago and 18 times the age of Theda 1 years ago was 101,17
The product of 9 times Debra's age now and 6 times that of Shirley's age 36 years hence will be 69984,9
The difference between 12 times the age of Nathan 2 years ago and the age of Denise 2 years in the past was 381,12
The product of 16 times Jeanne's age 20 years hence and Jacqueline's age 15 years in the past was 2752,16
The product of Lynne's age 38 years from now and 14 times Lucille's age now is 49140,1
The sum of 9 times Barbara's age 18 years from now and 4 times that of Kay at present is 606,9
The ratio between the age of Dorothy 15 years from now and that of Peggy 15 years from now will be 106 by 54,54
The sum of 4 times Ashley's age 4 years hence and 16 times Samuel 10 years in the past was 356,4
4 times Susan's age 6 years ago was 96 times that of Barbara 6 years ago,4
The ratio between Mandy's age now and Deirdre's age at present is 5 by 7,7
The product of Danielle's age at present and 13 times Rita at present is 18720,1
The ratio between Sonja's age 35 years hence and Kenneth's age 4 years ago was 26 by 18,18
The product of 10 Times the age of Garland 21 years from now and 4 Times Tim's age 21 years from now will be 52440,10
46 times Graciela's age at present is 12 times Rita's age now,46
The product of 18 times Anne's age 43 years from now and 8 times that of James's age 43 years from now will be 752544,18
The difference between 11 times the age of Chester 3 years ago and 19 times that of Kathleen now is -662,11
The product of 17 times Mary's age 47 years from now and 18 times Minnie's age now is 822528,17
The sum of 17 times the age of Scott at present and 18 times that of Eric's age 41 years from now will be 1407,17
The difference between Antonio's age 3 years hence and 8 times that of Ruth now is -37,1
The ratio between the age of Scott 15 years ago and that of Margaret's age 15 years ago was 8 : 12,12
The difference between 7 times Patricia's age 2 years from now and 14 times Mary 2 years hence will be -399,7
The ratio between Albert's age 5 years ago and Walter 5 years in the past was 6 : 34,34
19 times the age of Hung at present is 8 times John's age now,19
The ratio between Carol's age now and that of David's age 47 years hence will be 10 by 42,42
The product of 18 times Dorris's age 12 years in the past and 15 times the age of Eddie 37 years hence will be 90720,18
The sum of 13 times the age of Nicole now and 18 times the age of James 13 years in the past was 506,13
The sum of 9 times Robert's age 4 years hence and 12 times that of Robert at present is 777,9
43 times John's age 11 years from now will be 30 times Christine's age 4 years ago,43
4 times the age of Gregory at present is 60 times Gregory's age 2 years ago,4
The difference between 11 times Daniel's age now and 16 times that of Michael's age 5 years from now will be -254,11
The difference between 6 times Blanca's age 44 years from now and 10 times the age of Dena 44 years hence will be -208,6
20 times the age of Mildred 3 years from now will be 4 times Diana's age at present,20
The ratio between Travis's age 31 years from now and that of Howard's age now is 296 by 28,28
The product of 10 times Kathryn's age 10 years in the past and 10 times that of Florence 21 years from now will be 126000,10
The difference between 17 times Robert's age 5 years from now and 10 times Jennifer 5 years from now will be 240,17
The sum of 3 times the age of Salvador at present and 15 times the age of Paula 8 years in the past was 450,3
The sum of 17 times the age of Brad 39 years hence and 12 times that of Amy at present is 1441,17
The sum of 3 times the age of Asia 13 years hence and 4 times that of Vivian 7 years ago was 166,3
The product of 17 times the age of Jeana 4 years in the past and 13 times that of Rene's age 4 years ago was 67626,17
The product of 9 times the age of Frank 44 years from now and 19 times that of Erin 44 years from now will be 1351755,9
The sum of 15 times the age of Chester at present and 5 times Trudy's age 37 years from now will be 495,15
The difference between 17 times the age of Ray 36 years hence and 11 times Frederick 36 years hence will be 585,17
The product of 12 times Eileen's age at present and that of Wendy's age 4 years in the past was 3744,12
The product of the age of Donald 13 years in the past and 14 times the age of Victor 13 years ago was 2380,1
The ratio between the age of Jessica 46 years from now and that of Sherman 46 years hence will be 219 : 213,213
The ratio between Oscar's age at present and Richard's age now is 108 by 148,148
The difference between 8 times Joshua's age now and 17 times Fredrick 23 years ago was -218,8
The difference between 16 times the age of Cecelia 3 years ago and 3 times James's age 9 years from now will be 281,16
11 times the age of Nelson 5 years from now will be 3 times the age of William 2 years in the past,11
The product of 17 times Michael's age 9 years in the past and 10 times John's age at present is 233920,17
129 times Anna's age 23 years in the past was 3 times that of Gerald's age at present,129
The difference between 4 times the age of Margie at present and 6 times the age of Eva 5 years from now will be -192,4
The sum of 14 times the age of Tiny at present and 7 times George's age 24 years from now will be 868,14
The ratio between Paul's age 20 years hence and that of Lani's age at present is 43 : 30,30
The sum of 10 times Gordon's age now and 14 times Helen at present is 770,10
The difference between 9 times James's age now and 11 times the age of Cesar 26 years from now will be -364,9
The sum of 11 times Robert's age 6 years in the past and 11 times Monica's age 6 years ago was 44,11
The ratio between the age of Alan now and Jeremiah's age 25 years hence will be 4 : 20,20
The sum of 15 times Goldie's age 46 years from now and 5 times Margaret's age 3 years ago was 1005,15
The ratio between the age of Daniel now and that of Ryan's age 11 years from now will be 54 : 44,44
The sum of 11 times the age of Ralph 1 years in the past and 11 times the age of Bernadette 1 years ago was 264,11
The ratio between Karen's age 7 years ago and Evelyn's age 25 years hence will be 21 : 45,45
The difference between 7 times Harold's age 42 years hence and 15 times that of Kristin 2 years ago was 445,7
The ratio between Nestor's age now and that of Katrina at present is 32 : 140,140
The difference between 5 times the age of Stephanie at present and 14 times that of Linda's age 28 years hence will be -750,5
The product of 5 times Lonnie's age 10 years ago and 2 times the age of Jeremy 10 years in the past was 160,5
The sum of Debra's age at present and 8 times that of Ernest's age 25 years hence will be 418,1
5 times Tony's age at present is 32 times Andrea 9 years in the past,5
The ratio between the age of Hilda 5 years in the past and that of Edward's age now is 160 : 148,148
37 times Maureen's age 3 years in the past was Amanda's age now,37
The ratio between the age of Seymour at present and Alice's age at present is 86 : 38,38
8 times Maria's age 17 years hence will be 15 times Shirley's age 9 years in the past,8
The sum of 10 times the age of Joyce 34 years hence and 8 times that of Helene's age 34 years from now will be 1000,10
The product of 13 times Robert's age 5 years from now and 19 times that of Jennifer 5 years hence will be 200070,13
The difference between 3 times Joseph's age 47 years from now and 15 times Greg's age 47 years from now will be -510,3
The product of 12 times Gary's age 2 years ago and 16 times that of Mary at present is 29760,12
The ratio between the age of Robert 30 years from now and Shirley's age 30 years hence will be 236 by 160,160
The product of 2 times Janna's age at present and 6 times that of Karen now is 1536,2
The product of 14 times Anthony's age at present and 9 times that of Brenda 3 years from now will be 120582,14
The sum of 8 times Sandra's age now and 4 times that of Laura's age at present is 248,8
128 times the age of Kelly at present is 60 times that of Tina's age at present,128
2 times Rosa's age 41 years from now will be 7 times Elease 4 years in the past,2
The sum of 8 times Connie's age 47 years from now and 13 times Erik 47 years from now will be 1825,8
The ratio between the age of Annie 8 years in the past and that of Robert 7 years hence will be 19 : 18,18
The ratio between Travis's age 21 years ago and that of Terry 21 years in the past was 36 : 33,33
The difference between 9 times Edward's age 8 years in the past and 16 times that of Joe's age at present is 14,9
The product of 9 times the age of Kristin at present and 2 times the age of Robert 2 years in the past was 1584,9
The difference between 17 times the age of Jessie 38 years hence and 17 times John at present is 680,17
23 times Gordon's age at present is 3 times John's age at present,23
2 times Jessica's age 5 years from now will be 53 times that of Della 11 years in the past,2
The difference between 17 times the age of Kaci 2 years in the past and 5 times that of John 2 years in the past was 393,17
The ratio between Michael's age 10 years ago and Nancy's age now is 35 : 22,22
The ratio between the age of Claudia 26 years from now and Holly 26 years from now will be 244 : 156,156
The ratio between the age of Laura 10 years in the past and Cynthia's age 10 years ago was 58 by 62,62
The ratio between Luis's age now and that of Diana 47 years hence will be 22 by 158,158
The sum of 15 times the age of Arthur 41 years hence and 5 times Fredrick's age 2 years in the past was 1165,15
6 times the age of Ben 6 years in the past was 105 times that of Mary 6 years in the past,6
The sum of 18 times the age of Brittany now and 18 times Elizabeth 17 years from now will be 1008,18
114 times the age of Janet 18 years in the past was 15 times that of Art's age at present,114
The ratio between Kathleen's age 28 years hence and that of Donald now is 94 : 52,52
The ratio between Judy's age 9 years ago and Henry's age 9 years in the past was 3 by 11,11
The product of 19 times Abe's age now and 8 times the age of Lakia at present is 25536,19
The sum of 17 times the age of George 7 years ago and 12 times that of Patrick 36 years hence will be 887,17
The product of 8 times the age of Ashley at present and 10 times that of Fred 5 years in the past was 11840,8
The product of 6 times the age of Diane now and 15 times that of Thomas at present is 83160,6
The ratio between the age of Lewis at present and the age of Mikel 1 years in the past was 136 by 4,4
5 times the age of David 16 years ago was 3 times that of Tammy 16 years ago,5
The sum of 9 times the age of Demetria 16 years from now and 12 times Kristi 16 years hence will be 1068,9
71 times the age of Leon at present is 19 times the age of James 44 years hence,71
The product of 8 times the age of Susan now and 12 times the age of Charles 19 years ago was 90528,8
The sum of 9 times Jessica's age 24 years in the past and 6 times Mary's age 32 years from now will be 498,9
The ratio between the age of Linda 40 years hence and that of Alisha's age 40 years hence will be 156 by 112,112
The ratio between the age of Robert 12 years from now and the age of Alfred 19 years ago was 128 : 44,44
The ratio between the age of Chester 14 years in the past and Laverne's age 35 years from now will be 18 by 52,52
28 times Ella's age at present is 24 times the age of Trudy 3 years in the past,28
The sum of 16 times Kathleen's age 4 years hence and 5 times Frank 4 years hence will be 451,16
The difference between 18 times Juanita's age 26 years hence and 18 times that of Marquis's age at present is 720,18
4 times Bryan's age 11 years in the past was 4 times that of John at present,4
The product of 7 times the age of Linda now and 7 times that of Clarence's age 30 years from now will be 38416,7
The product of 19 times the age of Johnnie 36 years hence and the age of Carrie now is 49932,19
The sum of 16 times the age of Louise 9 years ago and 17 times William's age now is 466,16
21 times the age of Kathleen 12 years in the past was 25 times Geoffrey's age now,21
The product of 10 times the age of Nancy 16 years in the past and 7 times Brittany's age 16 years in the past was 3640,10
28 times Mary's age 25 years from now will be 52 times William's age 25 years from now,28
15 times Esther's age 32 years hence will be 9 times that of Robert 32 years hence,15
The sum of 11 times the age of Paul 1 years in the past and 5 times that of Linda 38 years hence will be 371,11
The product of 5 times the age of Juanita now and 13 times Robert's age now is 7020,5
The product of 16 times the age of Henry 4 years ago and 2 times that of Joni 5 years hence will be 10400,16
The ratio between Robert's age now and the age of Lela now is 18 by 82,82
The product of 6 times the age of Gerald at present and 2 times the age of Alison 2 years ago was 1560,6
The sum of 6 times the age of James at present and 16 times that of Jeremiah's age at present is 612,6
The difference between 9 times the age of Fernando 16 years ago and 15 times Eugene 16 years ago was -171,9
The difference between 10 times the age of Olga now and 9 times that of Corey's age 10 years hence will be -64,10
The sum of 14 times Dixie's age at present and 2 times that of Molly at present is 624,14
The difference between 12 times Bruce's age 10 years from now and 16 times the age of Sidney 2 years in the past was 432,12
The sum of 14 times the age of Erin 28 years in the past and 4 times Howard's age 28 years in the past was 172,14
The product of 10 times the age of Denis 24 years in the past and that of Tom 31 years hence will be 12320,10
The ratio between Katherine's age at present and that of Patrice's age 11 years in the past was 33 : 45,45
22 times April's age 9 years in the past was 20 times the age of Jeff 9 years ago,22
The difference between 18 times Ronald's age at present and 10 times Henry 2 years in the past was -46,18
The difference between 7 times Deann's age 18 years hence and 5 times Dorothy's age 18 years hence will be -121,7
The ratio between Bettie's age now and the age of Nadine 14 years in the past was 57 : 30,30
156 times the age of Debbie 31 years from now will be 74 times that of Carolyn 31 years from now,156
The product of 18 times the age of Gene 11 years in the past and 6 times that of Jonathan's age at present is 3024,18
The product of 12 times the age of Theodore 36 years hence and 3 times the age of Joyce 36 years from now will be 156240,12
The difference between 18 times the age of Erma now and 11 times the age of Pamela now is 171,18
The product of 4 times the age of Marianne 23 years from now and 18 times Gabriel's age 23 years hence will be 151200,4
The difference between 10 times the age of William 48 years from now and 14 times Tamie's age at present is 612,10
The ratio between the age of Grace at present and that of Lena 48 years hence will be 156 by 340,340
90 times the age of Charlotte 13 years in the past was 33 times the age of Brooke 28 years hence,90
The difference between 10 times Eddie's age now and 11 times the age of Yesenia at present is -104,10
The difference between 5 times Roland's age 12 years in the past and 9 times the age of Edward at present is -120,5
The sum of 7 times the age of Terence 8 years in the past and 5 times the age of Andre 17 years hence will be 321,7
4 times the age of Ronald 15 years hence will be 68 times that of Caroline 8 years ago,4
141 times Kyle's age 3 years ago was 84 times Madeline's age at present,141
The ratio between Darrell's age at present and Helen 17 years in the past was 22 : 27,27
The ratio between the age of Jacinta at present and that of Billy 3 years in the past was 9 : 1,1
The product of 2 times the age of Michael 19 years in the past and 16 times that of Jose's age now is 12672,2
The difference between 12 times the age of Shawn at present and 5 times that of Matt 2 years ago was 315,12
The difference between 8 times the age of Margaret at present and 7 times Alan's age 40 years from now will be 98,8
The product of 16 times the age of Jeffrey 13 years in the past and 12 times Matthew 44 years hence will be 331776,16
The difference between 10 times the age of Joseph at present and 12 times the age of Colin now is 276,10
The sum of 9 times Marhta's age at present and 8 times the age of Michelle 3 years in the past was 548,9
52 times the age of Jessica 5 years from now will be 212 times that of Della at present,52
The difference between 14 times the age of Marjorie 45 years hence and 13 times the age of Leonard now is 820,14
The product of 8 times the age of Anthony now and the age of Andrew 20 years from now will be 4320,8
The ratio between the age of Betty 11 years from now and the age of Sandra 12 years in the past was 116 by 56,56
The ratio between John's age 2 years from now and that of Waldo's age now is 27 by 44,44
The sum of 13 times the age of Karen 14 years hence and that of Kathryn's age at present is 768,13
9 times the age of Betty 15 years from now will be 69 times Sherry 19 years in the past,9
The sum of 10 times Erin's age 45 years hence and 3 times that of Howard 45 years hence will be 1072,10
The sum of 10 times Colleen's age 14 years from now and 6 times James's age 14 years from now will be 712,10
The ratio between the age of Ernest 5 years hence and that of Damon's age 5 years from now will be 19 by 52,52
110 times Allen's age 1 years in the past was 2 times the age of Darryl 10 years from now,110
The sum of 9 times Jeffrey's age 26 years from now and 16 times Dawn's age now is 682,9
The product of 15 times Herman's age now and 8 times that of Dorothy's age 1 years ago was 5280,15
The sum of 2 times Mona's age 21 years from now and 10 times that of Eula's age 5 years ago was 256,2
The sum of 12 times the age of Karri 31 years hence and 3 times Sharon's age 7 years ago was 597,12
The product of the age of Stephanie 12 years in the past and 18 times George's age 23 years from now will be 14256,23
The sum of 8 times the age of Bertha at present and 5 times the age of James 4 years in the past was 239,8
The ratio between the age of Kathleen 3 years ago and George's age at present is 14 by 30,30
The difference between 18 times Lois's age 3 years in the past and 17 times Michael's age 3 years ago was 560,18
The difference between the age of James 3 years in the past and 8 times Kerry 1 years from now will be -31,1
The sum of 19 times Ruth's age at present and 17 times that of Claudia's age 4 years hence will be 819,19
The sum of 3 times James's age 22 years ago and that of Kristen 22 years ago was 33,3
The product of Margie's age 5 years hence and 15 times that of Eva's age now is 11100,1
The difference between 19 times Juanita's age at present and 12 times Nellie 4 years from now will be 147,19
17 times Floyd's age 14 years in the past was 6 times the age of Kristina 14 years in the past,17
The product of 10 times Amy's age 12 years in the past and 12 times the age of Melvin 36 years from now will be 69120,10
The ratio between the age of Florene 27 years hence and the age of John 27 years hence will be 102 : 128,128
The sum of 18 times Cathy's age at present and 5 times Marilyn 25 years in the past was 686,18
The difference between 2 times Dusty's age 43 years from now and 11 times the age of Arlene 9 years in the past was -126,2
84 times Edward's age 5 years in the past was 32 times Kristina 5 years ago,84
129 times the age of Mabel 17 years from now will be 69 times that of Pamela's age 2 years ago,129
The difference between 10 times the age of Joseph 4 years ago and 4 times that of Johnathan's age at present is -4,10
4 times the age of Fred 38 years from now will be 36 times Ralph 20 years ago,4
The difference between 13 times Karen's age at present and 19 times Evelyn's age 25 years from now will be -685,13
The sum of 2 times Robert's age now and 12 times William now is 600,2
The ratio between the age of Sandra 1 years from now and that of Daniel 28 years ago was 114 : 51,51
The product of 12 times the age of Oscar 11 years hence and 8 times Jennifer's age now is 142080,12
The product of 2 times the age of Jacob 42 years from now and 2 times Grover's age 22 years in the past was 5100,2
The sum of 4 times Robin's age 13 years from now and 18 times that of William's age now is 602,4
The ratio between the age of Patricia 16 years ago and that of Christopher's age 16 years in the past was 17 : 4,4
The ratio between the age of Paul 21 years from now and that of Brady's age 5 years ago was 189 by 57,57
The sum of 2 times the age of Debra 14 years ago and 8 times Ernest's age at present is 232,2
The difference between 9 times James's age at present and 19 times that of Sofia 26 years from now will be -1138,9
The sum of 14 times Sheila's age at present and 19 times Rebecca at present is 818,14
12 times the age of Dustin now is 7 times that of Patricia at present,12
4 times the age of Norma 44 years hence will be 170 times Stewart's age 26 years ago,4
The product of 14 times the age of Harvey 19 years in the past and 15 times Harold 8 years hence will be 103320,14
37 times the age of Carmen 28 years ago was 9 times that of Alice's age at present,37
219 times Harry's age 36 years from now will be 222 times that of Minnie 36 years from now,219
The product of 2 times the age of Dale 1 years ago and 9 times that of Jean's age now is 774,2
The ratio between John's age at present and David 8 years from now will be 10 by 12,12
The product of 7 times the age of Kimberley at present and 3 times that of Hattie 21 years in the past was 13041,7
The ratio between Ken's age 8 years ago and that of Danny's age 21 years from now will be 140 : 228,228
The ratio between the age of Geneva 3 years ago and Regina's age now is 60 : 8,8
The ratio between Jeffrey's age 2 years in the past and the age of Lela 17 years from now will be 96 : 63,63
The difference between 12 times Janice's age 31 years hence and 3 times that of Blake's age 31 years hence will be 450,12
The sum of 8 times the age of Ronald 10 years ago and 17 times that of Benny 10 years in the past was 166,8
201 times the age of Earl 25 years hence will be 96 times Andrew 25 years from now,201
16 times Shirley's age 4 years hence will be 14 times that of Bradley's age 2 years ago,16
The ratio between George's age 22 years hence and that of Don 7 years in the past was 96 by 2,2
The ratio between the age of Jesse 40 years from now and Maria 2 years in the past was 8 : 6,6
The ratio between Steven's age 30 years from now and Elizabeth's age 30 years hence will be 216 by 213,213
The difference between 14 times Sam's age at present and 8 times that of Donna 6 years ago was 288,14
The sum of 19 times Teresa's age 8 years in the past and 9 times the age of Michael 31 years hence will be 625,19
The difference between 3 times Gary's age 31 years hence and 8 times the age of Jean 6 years in the past was -198,3
The sum of 16 times Lawrence's age at present and 19 times Paul's age now is 638,16
The difference between 9 times Pam's age 15 years ago and 8 times Ronald's age 30 years hence will be -252,9
The sum of 13 times William's age 28 years from now and 16 times Ann 8 years ago was 1070,13
The sum of Esther's age now and 19 times Robert now is 536,1
The difference between 15 times the age of Beth now and 16 times Marcus's age at present is 96,15
The ratio between Keisha's age 2 years in the past and that of Johanna's age at present is 2 by 36,36
The difference between 15 times Andrew's age at present and 9 times the age of Enrique 3 years ago was 228,15
The product of 3 times Pamela's age now and 5 times that of Peter's age 9 years ago was 2700,3
The difference between 11 times the age of Miriam 37 years in the past and 3 times the age of Jeramy now is -20,11
The sum of 18 times Judith's age 27 years hence and 6 times Marina's age 27 years from now will be 1338,18
The difference between 11 times the age of Iva 45 years from now and 3 times that of Florence's age 45 years hence will be 504,11
The product of 9 times the age of Ana 14 years from now and 17 times that of Carol now is 371790,9
The ratio between the age of Bryan 38 years from now and that of John's age 11 years in the past was 316 by 76,76
The sum of 4 times the age of Marcus 2 years in the past and 8 times the age of Lee 26 years hence will be 352,4
The difference between 14 times Laura's age 42 years hence and 12 times that of Robert at present is 636,14
The product of 11 times the age of William 14 years in the past and 19 times Bonita now is 17556,11
The difference between 9 times the age of Jordan at present and 16 times Vivian 42 years from now will be -929,9
The difference between 3 times Tarah's age 3 years in the past and 19 times Kent's age 3 years in the past was -55,3
The sum of 4 times Stacy's age 2 years in the past and 19 times Clara's age 2 years ago was 304,4
The product of 12 times Zora's age 9 years hence and 18 times George 9 years hence will be 369360,12
The sum of 15 times Jeffrey's age 40 years hence and 19 times Laurence's age 2 years in the past was 822,15
The ratio between the age of Loretta 2 years ago and the age of Kristen at present is 4 by 100,100
The ratio between Glenda's age 5 years ago and that of Tommy's age now is 60 by 188,188
The product of 13 times Berniece's age now and 7 times Richard's age now is 84084,13
The product of 17 times Mary's age at present and 16 times Carrie's age at present is 72352,17
The sum of 7 times Mary's age 3 years ago and 2 times Lisa now is 171,7
The product of 6 times the age of Joel at present and 12 times Beatrice 3 years in the past was 20664,6
The difference between 16 times Ruth's age 21 years ago and 13 times Carrie's age 38 years from now will be -645,16
The sum of 12 times Mary's age now and 6 times the age of Ruth at present is 204,12
The difference between 13 times the age of Megan 16 years ago and 9 times that of Hershel's age at present is -152,13
The sum of 17 times Eric's age now and 15 times Don's age 9 years in the past was 557,17
The difference between 17 times the age of Daryl 6 years in the past and 7 times the age of Thomas at present is 350,17
The ratio between the age of Michael 34 years hence and Donald's age 5 years ago was 126 by 22,22
The product of 19 times Demetria's age now and 4 times Patricia's age 8 years ago was 91884,19
The product of 10 times the age of Gordon 5 years ago and 3 times that of Kimberly's age 5 years in the past was 12870,10
The sum of 12 times Cleo's age 18 years ago and 10 times James 18 years ago was 572,12
